src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
49.142.91.110,172.31.41.155,10652,5000,6,2022-12-11 10:30:33,22759.675979614258,28998.65536711327,307.56149631786803,175.74942646735315,131.81206985051486,4,3,454,206,227.0,66.0,113.5,65.95642500924379,74.0,66.0,68.66666666666667,3.7712361663282534,227,66,94.28571428571429,54.627869092914956,2984.204081632653,80,60,20,2,3793.2793299357095,11797.904968261719,0.2384185791015625,5351.308990280498,22748.470306396484,11818.647384643555,0.2384185791015625,7582.823435465495,5373.968419181138,22738.933563232422,11820.793151855469,10918.140411376953,11369.466781616211,451.3263702392578,0,0,0,0,1,0,0,0,0,0,0,0.75,94.28571428571429,64240,508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.5,68.66666666666667,0,4,3,454,206
49.142.91.110,172.31.41.155,10654,5000,6,2022-12-11 10:30:33,24459.8388671875,26942.123518402994,286.1834061135371,163.5333749220212,122.65003119151591,4,3,453,206,227.0,66.0,113.25,66.05821296402137,74.0,66.0,68.66666666666667,3.7712361663282534,227,66,94.14285714285714,54.64803896998781,2986.408163265306,80,60,20,2,4076.6398111979165,12329.339981079102,0.0,5751.661870284271,24452.924728393555,12340.545654296875,0.0,8150.9749094645185,5764.362293617578,24448.633193969727,12350.797653198242,12097.835540771484,12224.316596984863,126.4810562133789,0,0,0,0,1,0,0,0,0,0,0,0.75,94.14285714285714,64240,508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.25,68.66666666666667,0,4,3,453,206
49.142.91.110,172.31.41.155,10556,5000,6,2022-12-11 10:30:33,22687.196731567383,29355.76430530597,308.54406927498763,176.31089672856436,132.23317254642328,4,3,460,206,234.0,66.0,115.0,69.0724257573165,74.0,66.0,68.66666666666667,3.7712361663282534,234,66,95.14285714285714,57.079965390490486,3258.122448979592,80,60,20,2,3781.1994552612305,11316.299438476562,0.0,5316.680097071873,22653.10287475586,11330.127716064453,0.0,7551.034291585286,5339.388351006254,22673.368453979492,11355.400085449219,11317.968368530273,11336.684226989746,18.715858459472656,0,0,0,0,1,0,0,0,0,0,0,0.75,95.14285714285714,64240,508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,68.66666666666667,0,4,3,460,206
49.142.91.110,172.31.41.155,10558,5000,6,2022-12-11 10:30:33,22180.08041381836,30072.028033967537,315.5984951091046,180.34199720520263,135.25649790390196,4,3,461,206,234.0,66.0,115.25,68.96874292025338,74.0,66.0,68.66666666666667,3.7712361663282534,234,66,95.28571428571429,57.05815150406842,3255.632653061225,80,60,20,2,3696.6800689697266,11296.272277832031,0.0,5208.034771619857,22169.35157775879,11322.975158691406,0.0,7389.78385925293,5228.987518599826,22153.377532958984,11320.114135742188,10833.263397216797,11076.688766479492,243.4253692626953,0,0,0,0,1,0,0,0,0,0,0,0.75,95.28571428571429,64240,508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.25,68.66666666666667,0,4,3,461,206
49.142.91.110,172.31.41.155,10560,5000,6,2022-12-11 10:30:33,23135.662078857422,26366.2218924545,302.5632020445599,172.89325831117708,129.6699437333828,4,3,404,206,178.0,66.0,101.0,45.02221673796171,74.0,66.0,68.66666666666667,3.7712361663282534,178,66,87.14285714285714,37.688302737922626,1420.4081632653063,80,60,20,2,3855.9436798095703,11656.999588012695,0.2384185791015625,5439.085280839763,23128.509521484375,11668.205261230469,0.2384185791015625,7709.503173828125,5451.935607615998,23124.45640563965,11679.410934448242,11445.045471191406,11562.228202819824,117.18273162841797,0,0,0,0,1,0,0,0,0,0,0,0.75,87.14285714285714,64240,509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,68.66666666666667,0,4,3,404,206
49.142.91.110,172.31.41.155,10562,5000,6,2022-12-11 10:30:33,22232.770919799805,29685.90835487019,314.8505431577141,179.91459609012236,134.93594706759177,4,3,454,206,227.0,66.0,113.5,65.95642500924379,74.0,66.0,68.66666666666667,3.7712361663282534,227,66,94.28571428571429,54.627869092914956,2984.204081632653,80,60,20,2,3705.4618199666343,11142.01545715332,0.0,5226.139541916053,22225.379943847656,11152.982711791992,0.0,7408.459981282552,5238.675594434461,22221.803665161133,11163.949966430664,11057.853698730469,11110.901832580566,53.048133850097656,0,0,0,0,1,0,0,0,0,0,0,0.75,94.28571428571429,64240,508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.5,68.66666666666667,0,4,3,454,206
49.142.91.110,172.31.41.155,10564,5000,6,2022-12-11 10:30:33,20895.004272460938,31299.347512551347,335.0083067092652,191.4333181195801,143.57498858968506,4,3,448,206,221.0,66.0,112.0,63.37586291325744,74.0,66.0,68.66666666666667,3.7712361663282534,221,66,93.42857142857143,52.546189593692965,2761.1020408163267,80,60,20,2,3482.5007120768228,10450.601577758789,0.2384185791015625,4907.749790368863,20884.037017822266,10473.489761352539,0.2384185791015625,6961.345672607422,4922.313724854512,20880.22232055664,10461.568832397461,10418.65348815918,10440.11116027832,21.457672119140625,0,0,0,0,1,0,0,0,0,0,0,0.75,93.42857142857143,64240,508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,68.66666666666667,0,4,3,448,206
49.142.91.110,172.31.41.155,10566,5000,6,2022-12-11 10:30:33,22490.978240966797,29611.87338605381,311.23590646002503,177.8490894057286,133.38681705429644,4,3,460,206,234.0,66.0,115.0,69.0724257573165,74.0,66.0,68.66666666666667,3.7712361663282534,234,66,95.14285714285714,57.079965390490486,3258.122448979592,80,60,20,2,3748.4963734944663,11211.156845092773,4.0531158447265625,5271.69049570771,22486.209869384766,11232.614517211914,38.38539123535156,7495.403289794922,5272.912710841016,22454.73861694336,11238.813400268555,11215.925216674805,11227.36930847168,11.444091796875,0,0,0,0,1,0,0,0,0,0,0,0.75,95.14285714285714,64240,508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,68.66666666666667,0,4,3,460,206
49.142.91.110,172.31.41.155,10568,5000,6,2022-12-11 10:30:33,22305.727005004883,29588.813664397105,313.8207509860299,179.32614342058852,134.49460756544138,4,3,454,206,228.0,66.0,113.5,66.48872084797542,74.0,66.0,68.66666666666667,3.7712361663282534,228,66,94.28571428571429,54.99536158548617,3024.489795918368,80,60,20,2,3717.621167500814,11192.560195922852,0.2384185791015625,5236.931424223393,22282.123565673828,11204.48112487793,0.2384185791015625,7427.374521891276,5252.034537227616,22293.806076049805,11215.686798095703,11078.119277954102,11146.903038024902,68.78376007080078,0,0,0,0,1,0,0,0,0,0,0,0.75,94.28571428571429,64240,508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.5,68.66666666666667,0,4,3,454,206
49.142.91.110,172.31.41.155,10557,5000,6,2022-12-11 10:30:33,22105.932235717773,28137.243585457134,316.65708215144684,180.94690408654105,135.7101780649058,4,3,416,206,189.0,66.0,104.0,49.64373072201565,74.0,66.0,68.66666666666667,3.7712361663282534,189,66,88.85714285714286,41.47435893391954,1720.1224489795918,80,60,20,2,3684.3220392862954,11041.402816772461,0.2384185791015625,5181.044324809868,22094.7265625,11077.404022216797,0.2384185791015625,7364.908854166667,5207.666629832893,22069.931030273438,11077.404022216797,10992.52700805664,11034.965515136719,42.438507080078125,0,0,0,0,1,0,0,0,0,0,0,0.75,88.85714285714286,64240,509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,68.66666666666667,0,4,3,416,206
49.142.91.110,172.31.41.155,10559,5000,6,2022-12-11 10:30:33,24680.614471435547,26984.741436271954,283.62340848934485,162.0705191367685,121.55288935257636,4,3,460,206,234.0,66.0,115.0,69.0724257573165,74.0,66.0,68.66666666666667,3.7712361663282534,234,66,95.14285714285714,57.079965390490486,3258.122448979592,80,60,20,2,4113.435745239258,12470.722198486328,0.2384185791015625,5802.353448350946,24670.124053955078,12482.166290283203,0.2384185791015625,8223.374684651693,5815.87782360678,24669.170379638672,12492.895126342773,12176.275253295898,12334.585189819336,158.3099365234375,0,0,0,0,1,0,0,0,0,0,0,0.75,95.14285714285714,64240,508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,68.66666666666667,0,4,3,460,206
49.142.91.110,172.31.41.155,10561,5000,6,2022-12-11 10:30:33,24865.388870239258,26542.91889196782,281.51580642996174,160.86617510283529,120.64963132712646,4,3,454,206,227.0,66.0,113.5,65.95642500924379,74.0,66.0,68.66666666666667,3.7712361663282534,227,66,94.28571428571429,54.627869092914956,2984.204081632653,80,60,20,2,4144.23147837321,12410.402297973633,5.4836273193359375,5810.39377068764,24858.474731445312,12448.07243347168,92.98324584960938,8286.158243815104,5793.695135632616,24827.71873474121,12508.869171142578,12318.849563598633,12413.859367370605,95.00980377197266,0,0,0,0,1,0,0,0,0,0,0,0.75,94.28571428571429,64240,508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.5,68.66666666666667,0,4,3,454,206
49.142.91.110,172.31.41.155,10563,5000,6,2022-12-11 10:30:33,22762.537002563477,29214.669697191875,307.5228389178092,175.7273365244624,131.79550239334682,4,3,459,206,233.0,66.0,114.75,68.64173293267005,74.0,66.0,68.66666666666667,3.7712361663282534,233,66,95.0,56.73245480826146,3218.5714285714284,80,60,20,2,3793.7561670939126,11392.831802368164,0.0,5351.138900912914,22752.046585083008,11414.289474487305,0.0,7584.015528361003,5362.7998254330005,22754.669189453125,11403.322219848633,11351.346969604492,11377.334594726562,25.987625122070312,0,0,0,0,1,0,0,0,0,0,0,0.75,95.0,64240,508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.75,68.66666666666667,0,4,3,459,206
49.142.91.110,172.31.41.155,10565,5000,6,2022-12-11 10:30:33,25298.118591308594,24231.050929241905,276.70041844158783,158.11452482376447,118.58589361782334,4,3,407,206,181.0,66.0,101.75,46.30537225851877,74.0,66.0,68.66666666666667,3.7712361663282534,181,66,87.57142857142857,38.721928607728735,1499.387755102041,80,60,20,2,4216.353098551433,12719.869613647461,6.67572021484375,5933.436121464421,25269.508361816406,12726.545333862305,39.10064697265625,8423.169453938803,5929.128898600703,25288.34342956543,12748.479843139648,12539.863586425781,12644.171714782715,104.3081283569336,0,0,0,0,1,0,0,0,0,0,0,0.75,87.57142857142857,64240,509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.75,68.66666666666667,0,4,3,407,206
49.142.91.110,172.31.41.155,10567,5000,6,2022-12-11 10:30:33,25202.98957824707,26425.436471823592,277.74482778192964,158.71133016110264,119.03349762082699,4,3,460,206,233.0,66.0,115.0,68.5383104548106,74.0,66.0,68.66666666666667,3.7712361663282534,233,66,95.14285714285714,56.710867115391494,3216.1224489795923,80,60,20,2,4200.498263041179,12837.17155456543,0.2384185791015625,5922.059126735538,25179.624557495117,12850.761413574219,0.2384185791015625,8393.208185831705,5938.552731421562,25189.39971923828,12857.675552368164,12331.724166870117,12594.69985961914,262.97569274902344,0,0,0,0,1,0,0,0,0,0,0,0.75,95.14285714285714,64240,508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,68.66666666666667,0,4,3,460,206
49.142.91.110,172.31.41.155,10569,5000,6,2022-12-11 10:30:34,24616.479873657227,25064.50975796376,284.36234733508314,162.4927699057618,121.86957742932135,4,3,411,206,185.0,66.0,102.75,48.01757490752735,74.0,66.0,68.66666666666667,3.7712361663282534,185,66,88.14285714285714,40.10140208246579,1608.1224489795918,80,60,20,2,4102.746645609538,12365.341186523438,0.2384185791015625,5779.556116952747,24604.79736328125,12382.745742797852,0.2384185791015625,8201.59912109375,5799.6099208046335,24599.075317382812,12400.86555480957,12198.209762573242,12299.537658691406,101.32789611816406,0,0,0,0,1,0,0,0,0,0,0,0.75,88.14285714285714,64240,509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.75,68.66666666666667,0,4,3,411,206
49.142.91.110,172.31.41.155,10571,5000,6,2022-12-11 10:30:34,23638.486862182617,27751.353283508324,296.1272454032901,169.21556880188004,126.91167660141002,4,3,450,206,223.0,66.0,112.5,64.23589339302443,74.0,66.0,68.66666666666667,3.7712361663282534,223,66,93.71428571428571,53.23992670842407,2834.489795918367,80,60,20,2,3939.7478103637695,11939.764022827148,0.0,5551.179580175335,23628.47328186035,11950.254440307617,0.0,7876.157760620117,5570.39176625725,23627.99644470215,11979.103088378906,11648.893356323242,11813.998222351074,165.10486602783203,0,0,0,0,1,0,0,0,0,0,0,0.75,93.71428571428571,64240,508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.5,68.66666666666667,0,4,3,450,206
49.142.91.110,172.31.41.155,10573,5000,6,2022-12-11 10:30:34,20015.954971313477,32673.934415684966,349.72101056543545,199.8405774659631,149.88043309947233,4,3,448,206,221.0,66.0,112.0,63.37586291325744,74.0,66.0,68.66666666666667,3.7712361663282534,221,66,93.42857142857143,52.546189593692965,2761.1020408163267,80,60,20,2,3335.9924952189126,10066.27082824707,0.0,4701.107248419014,20004.749298095703,10080.575942993164,0.0,6668.249766031901,4715.59693280452,20001.649856567383,10088.682174682617,9912.967681884766,10000.824928283691,87.85724639892578,0,0,0,0,1,0,0,0,0,0,0,0.75,93.42857142857143,64240,508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,68.66666666666667,0,4,3,448,206
49.142.91.110,172.31.41.155,10575,5000,6,2022-12-11 10:30:34,21073.81820678711,31271.029935513066,332.1657201040842,189.80898291661953,142.35673718746463,4,3,453,206,227.0,66.0,113.25,66.05821296402137,74.0,66.0,68.66666666666667,3.7712361663282534,227,66,94.14285714285714,54.64803896998781,2986.408163265306,80,60,20,2,3512.303034464518,10617.971420288086,0.0,4952.498175691238,21063.566207885742,10639.190673828125,0.0,7021.188735961914,4965.504662876171,21062.850952148438,10628.223419189453,10434.627532958984,10531.425476074219,96.79794311523438,0,0,0,0,1,0,0,0,0,0,0,0.75,94.14285714285714,64240,508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.25,68.66666666666667,0,4,3,453,206
49.142.91.110,172.31.41.155,10577,5000,6,2022-12-11 10:30:34,24792.194366455078,25330.553266785915,282.3469313176774,161.34110361010136,121.00582770757602,4,3,422,206,195.0,66.0,105.5,52.21350400040204,74.0,66.0,68.66666666666667,3.7712361663282534,195,66,89.71428571428571,43.54542549605703,1896.2040816326532,80,60,20,2,4132.03239440918,12518.644332885742,0.2384185791015625,5830.082989931218,24785.280227661133,12540.817260742188,0.2384185791015625,8261.760075887045,5843.032710267769,24781.70394897461,12525.558471679688,12256.145477294922,12390.851974487305,134.7064971923828,0,0,0,0,1,0,0,0,0,0,0,0.75,89.71428571428571,64240,508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.5,68.66666666666667,0,4,3,422,206
49.142.91.110,172.31.41.155,10579,5000,6,2022-12-11 10:30:34,25144.100189208984,24936.26716732093,278.39532722686846,159.08304412963912,119.31228309722934,4,3,421,206,195.0,66.0,105.25,52.303800053151015,74.0,66.0,68.66666666666667,3.7712361663282534,195,66,89.57142857142857,43.555734878616455,1897.1020408163263,80,60,20,2,4190.683364868164,12707.47184753418,0.0,5913.127567262335,25136.470794677734,12718.439102172852,0.0,8378.823598225912,5925.992171250674,25133.132934570312,12728.691101074219,12404.441833496094,12566.566467285156,162.1246337890625,0,0,0,0,1,0,0,0,0,0,0,0.75,89.57142857142857,64240,508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.25,68.66666666666667,0,4,3,421,206
49.142.91.110,172.31.41.155,10581,5000,6,2022-12-11 10:30:34,22464.990615844727,29379.04632528522,311.5959458742372,178.05482621384982,133.54111966038738,4,3,454,206,228.0,66.0,113.5,66.48872084797542,74.0,66.0,68.66666666666667,3.7712361663282534,228,66,94.28571428571429,54.99536158548617,3024.489795918368,80,60,20,2,3744.1651026407876,11163.711547851562,11.205673217773438,5185.603703423311,22453.784942626953,11187.553405761719,262.97569274902344,7484.594980875651,5107.0102313577445,22450.685501098633,11275.768280029297,11174.917221069336,11225.342750549316,50.42552947998047,0,0,0,0,1,0,0,0,0,0,0,0.75,94.28571428571429,64240,508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.5,68.66666666666667,0,4,3,454,206
49.142.91.110,172.31.41.155,10583,5000,6,2022-12-11 10:30:34,22911.787033081055,28631.551046316818,305.5195995796002,174.5826283312001,130.93697124840008,4,3,450,206,223.0,66.0,112.5,64.23589339302443,74.0,66.0,68.66666666666667,3.7712361663282534,223,66,93.71428571428571,53.23992670842407,2834.489795918367,80,60,20,2,3818.631172180176,11440.515518188477,7.62939453125,5275.874093770205,22904.157638549805,11466.026306152344,309.94415283203125,7634.719212849935,5181.234156630925,22897.48191833496,11449.337005615234,11448.144912719727,11448.74095916748,0.5960464477539062,0,0,0,0,1,0,0,0,0,0,0,0.75,93.71428571428571,64240,508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.5,68.66666666666667,0,4,3,450,206
49.142.91.110,172.31.41.155,10585,5000,6,2022-12-11 10:30:34,24648.427963256836,27019.978758596673,283.99377073600107,162.28215470628632,121.71161602971475,4,3,460,206,234.0,66.0,115.0,69.0724257573165,74.0,66.0,68.66666666666667,3.7712361663282534,234,66,95.14285714285714,57.079965390490486,3258.122448979592,80,60,20,2,4108.071327209473,12310.028076171875,0.0,5795.36484921415,24641.51382446289,12322.187423706055,0.0,8213.83794148763,5808.060625437111,24636.268615722656,12331.485748291016,12304.78286743164,12318.134307861328,13.3514404296875,0,0,0,0,1,0,0,0,0,0,0,0.75,95.14285714285714,64240,508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,68.66666666666667,0,4,3,460,206
49.142.91.110,172.31.41.155,10587,5000,6,2022-12-11 10:30:34,22943.01986694336,28505.40180816793,305.10368907825,174.34496518757143,130.7587238906786,4,3,448,206,222.0,66.0,112.0,63.90618123468183,74.0,66.0,68.66666666666667,3.7712361663282534,222,66,93.42857142857143,52.91194070706304,2799.6734693877547,80,60,20,2,3823.83664449056,11466.97998046875,0.2384185791015625,5390.457823401821,22932.29103088379,11482.000350952148,0.2384185791015625,7644.097010294597,5405.039981209781,22927.99949645996,11490.106582641602,11437.89291381836,11463.99974822998,26.106834411621094,0,0,0,0,1,0,0,0,0,0,0,0.75,93.42857142857143,64240,508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,68.66666666666667,0,4,3,448,206
49.142.91.110,172.31.41.155,10589,5000,6,2022-12-11 10:30:34,22766.3516998291,26969.626407230153,307.4713108316141,175.6978919037795,131.77341892783463,4,3,408,206,181.0,66.0,102.0,46.22228899567826,74.0,66.0,68.66666666666667,3.7712361663282534,181,66,87.71428571428571,38.71771202550321,1499.061224489796,80,60,20,2,3794.391949971517,11505.126953125,0.0,5350.720172250535,22755.38444519043,11516.571044921875,0.0,7585.12814839681,5364.694094913028,22754.907608032227,11528.01513671875,11226.892471313477,11377.453804016113,150.56133270263672,0,0,0,0,1,0,0,0,0,0,0,0.75,87.71428571428571,64240,509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,68.66666666666667,0,4,3,408,206
49.142.91.110,172.31.41.155,10591,5000,6,2022-12-11 10:30:34,25364.63737487793,25823.353605233722,275.97477135364284,157.69986934493875,118.27490200870407,4,3,449,206,222.0,66.0,112.25,63.80585788154564,74.0,66.0,68.66666666666667,3.7712361663282534,222,66,93.57142857142857,52.893038004899616,2797.673469387755,80,60,20,2,4227.439562479655,12670.516967773438,0.0,5944.749392688228,25341.98760986328,12706.995010375977,0.0,8447.32920328776,5973.236090447239,25328.15933227539,12693.166732788086,12634.992599487305,12664.079666137695,29.087066650390625,0,0,0,0,1,0,0,0,0,0,0,0.75,93.57142857142857,64240,508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.25,68.66666666666667,0,4,3,449,206
49.142.91.110,172.31.41.155,10595,5000,6,2022-12-11 10:30:34,24790.76385498047,26219.44220042316,282.3632236968648,161.3504135410656,121.01281015579919,4,3,444,206,218.0,66.0,111.0,62.185207244167,74.0,66.0,68.66666666666667,3.7712361663282534,218,66,92.85714285714286,51.5237215033136,2654.6938775510203,80,60,20,2,4131.793975830078,12478.351593017578,0.2384185791015625,5818.869561252606,24780.2734375,12520.790100097656,0.2384185791015625,8260.091145833334,5841.573804915296,24748.32534790039,12495.51773071289,12252.8076171875,12374.162673950195,121.35505676269531,0,0,0,0,1,0,0,0,0,0,0,0.75,92.85714285714286,64240,508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,68.66666666666667,0,4,3,444,206
49.142.91.110,172.31.41.155,10597,5000,6,2022-12-11 10:30:34,20319.461822509766,30069.694037030953,344.4973130265412,196.85560744373782,147.64170558280338,4,3,405,206,178.0,66.0,101.25,44.94093345715017,74.0,66.0,68.66666666666667,3.7712361663282534,178,66,87.28571428571429,37.68559514765096,1420.2040816326532,80,60,20,2,3386.5769704182944,10146.379470825195,8.106231689453125,4702.749069990593,20308.494567871094,10154.485702514648,215.05355834960938,6769.498189290364,4635.527417162511,20305.871963500977,10157.346725463867,10148.52523803711,10152.935981750488,4.410743713378906,0,0,0,0,1,0,0,0,0,0,0,0.75,87.28571428571429,64240,509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.25,68.66666666666667,0,4,3,405,206
49.142.91.110,172.31.41.155,10599,5000,6,2022-12-11 10:30:34,25187.73078918457,26203.233849211985,277.91308627952105,158.80747787401202,119.10560840550902,4,3,454,206,227.0,66.0,113.5,65.95642500924379,74.0,66.0,68.66666666666667,3.7712361663282534,227,66,94.28571428571429,54.627869092914956,2984.204081632653,80,60,20,2,4197.955131530762,12617.349624633789,0.2384185791015625,5921.692024206441,25176.7635345459,12628.316879272461,0.2384185791015625,8392.254511515299,5934.141607496348,25176.7635345459,12638.330459594727,12538.433074951172,12588.38176727295,49.948692321777344,0,0,0,0,1,0,0,0,0,0,0,0.75,94.28571428571429,64240,508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.5,68.66666666666667,0,4,3,454,206
49.142.91.110,172.31.41.155,10601,5000,6,2022-12-11 10:30:34,20425.55809020996,32018.708968028855,342.70789415321406,195.83308237326517,146.87481177994889,4,3,448,206,221.0,66.0,112.0,63.37586291325744,74.0,66.0,68.66666666666667,3.7712361663282534,221,66,93.42857142857143,52.546189593692965,2761.1020408163267,80,60,20,2,3404.25968170166,10371.208190917969,0.2384185791015625,4799.145933282727,20414.59083557129,10391.950607299805,0.2384185791015625,6804.863611857097,4813.961265195117,20411.252975463867,10382.17544555664,10029.077529907227,10205.626487731934,176.54895782470703,0,0,0,0,1,0,0,0,0,0,0,0.75,93.42857142857143,64240,508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,68.66666666666667,0,4,3,448,206
49.142.91.110,172.31.41.155,10603,5000,6,2022-12-11 10:30:34,25137.42446899414,26215.891799609235,278.4692603903864,159.12529165164938,119.34396873873703,4,3,453,206,228.0,66.0,113.25,66.59344937754764,74.0,66.0,68.66666666666667,3.7712361663282534,228,66,94.14285714285714,55.017993346147534,3026.9795918367345,80,60,20,2,4189.5707448323565,12590.408325195312,0.2384185791015625,5906.141913989626,25130.033493041992,12625.694274902344,0.2384185791015625,8376.677831013998,5923.24512216943,25126.934051513672,12597.799301147461,12529.134750366211,12563.467025756836,34.332275390625,0,0,0,0,1,0,0,0,0,0,0,0.75,94.14285714285714,64240,508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.25,68.66666666666667,0,4,3,453,206
49.142.91.110,172.31.41.155,10605,5000,6,2022-12-11 10:30:34,22503.61442565918,28884.24889020734,311.0611418945406,177.74922393973748,133.3119179548031,4,3,444,206,218.0,66.0,111.0,62.185207244167,74.0,66.0,68.66666666666667,3.7712361663282534,218,66,92.85714285714286,51.5237215033136,2654.6938775510203,80,60,20,2,3750.60240427653,11262.41683959961,5.245208740234375,5276.103875307153,22497.65396118164,11277.198791503906,53.64418029785156,7499.217987060547,5265.008600858913,22488.832473754883,11321.306228637695,11167.526245117188,11244.416236877441,76.8899917602539,0,0,0,0,1,0,0,0,0,0,0,0.75,92.85714285714286,64240,508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,68.66666666666667,0,4,3,444,206
